Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
781182,Barbarians at the Gate: The Fall of RJR Nabisco,Bryan Burrough,"Burrough, Bryan",John Helyar,"=""0060536357""","=""9780060536350""",5,4.26,HarperBus,Paperback,592,2005,1989,,2021/11/02,,,read,,,,1,0
10669,When Genius Failed: The Rise and Fall of Long-Term Capital Management,Roger Lowenstein,"Lowenstein, Roger",,"=""0375758259""","=""9780375758256""",0,4.20,Random House Trade Paperbacks,Paperback,264,2001,2000,,2021/11/02,to-read,to-read (#75),to-read,,,,0,0
113576,The Smartest Guys in the Room: The Amazing Rise and Scandalous Fall of Enron,Bethany McLean,"McLean, Bethany",Peter Elkind,"=""1591840538""","=""9781591840534""",0,4.21,Portfolio Trade,Paperback,440,2004,2003,,2021/11/02,to-read,to-read (#74),to-read,,,,0,0
38743564,"Billion Dollar Whale: The Man Who Fooled Wall Street, Hollywood, and the World",Tom         Wright,"Wright, Tom",Bradley Hope,"=""031643650X""","=""9780316436502""",0,4.07,Hachette Books,Hardcover,400,2018,2018,,2021/11/02,to-read,to-read (#73),to-read,,,,0,0
54502643,Billion Dollar Loser: The Epic Rise and Spectacular Fall of Adam Neumann and WeWork,Reeves  Wiedeman,"Wiedeman, Reeves",,"=""0316461369""","=""9780316461368""",0,4.10,"Little, Brown and Company",Hardcover,352,2020,2020,,2021/11/02,to-read,to-read (#72),to-read,,,,0,0
17332218,"Words of Radiance (The Stormlight Archive, #2)",Brandon Sanderson,"Sanderson, Brandon",,"=""0765326361""","=""9780765326362""",4,4.76,Tor Books,Hardcover,1087,2014,2014,2021/10/24,2021/10/09,,,read,,,,1,0
53358819,The Dynasty,Jeff Benedict,"Benedict, Jeff",,"=""1982134100""","=""9781982134105""",3,4.46,Avid Reader Press / Simon & Schuster,Hardcover,592,2020,2020,2021/11/02,2021/10/24,,,read,,,,1,0
41154983,"Arabs: A 3,000-Year History of Peoples, Tribes and Empires",Tim Mackintosh-Smith,"Mackintosh-Smith, Tim",,"=""0300180284""","=""9780300180282""",0,4.22,Yale University Press,Hardcover,630,2019,2019,,2021/11/02,to-read,to-read (#71),to-read,,,,0,0
2666,The Bonfire of the Vanities,Tom Wolfe,"Wolfe, Tom",,"=""""","=""""",0,3.89,Dial Press Trade Paperback,Paperback,690,2001,1987,,2021/11/02,to-read,to-read (#70),to-read,,,,0,0
35133922,Educated,Tara Westover,"Westover, Tara",,"=""""","=""""",0,4.47,Random House,Hardcover,352,2018,2018,,2021/11/02,to-read,to-read (#69),to-read,,,,0,0
44142762,A Theory of Justice,John Rawls,"Rawls, John",,"=""0674000781""","=""9780674000780""",0,3.95,Belknap Press of Harvard University Press,Paperback,560,2019,1971,,2021/10/24,to-read,to-read (#68),to-read,,,,0,0
13237758,In Pursuit of the Unknown: 17 Equations That Changed the World,Ian Stewart,"Stewart, Ian",,"=""0465029736""","=""9780465029730""",0,3.97,Basic Books,Hardcover,352,2012,2012,,2021/10/31,to-read,to-read (#67),to-read,,,,0,0
46184066,Supreme Inequality: The Supreme Court's Fifty-Year Battle for a More Unjust America,Adam Cohen,"Cohen, Adam",,"=""0735221502""","=""9780735221505""",0,4.32,Penguin Press,Hardcover,448,2020,2020,,2021/10/28,to-read,to-read (#66),to-read,,,,0,0
280410,The Nine: Inside the Secret World of the Supreme Court,Jeffrey Toobin,"Toobin, Jeffrey",,"=""0385516401""","=""9780385516402""",0,4.09,Doubleday,Hardcover,384,2007,2007,,2021/10/28,to-read,to-read (#65),to-read,,,,0,0
332138,After Virtue,Alasdair MacIntyre,"MacIntyre, Alasdair",,"=""0268006113""","=""9780268006112""",0,4.18,University of Notre Dame Press,Paperback,304,1984,1982,,2021/10/28,to-read,to-read (#64),to-read,,,,0,0
44648620,The Problem with Everything: My Journey Through the New Culture Wars,Meghan Daum,"Daum, Meghan",,"=""1982129352""","=""9781982129354""",0,3.55,Gallery Books,ebook,256,2019,2019,,2021/10/28,to-read,to-read (#63),to-read,,,,0,0
37941844,Identity: The Demand for Dignity and the Politics of Resentment,Francis Fukuyama,"Fukuyama, Francis",,"=""0374129290""","=""9780374129293""",0,3.86,"Farrar, Straus and Giroux",Hardcover,240,2018,2018,,2021/10/28,to-read,to-read (#62),to-read,,,,0,0
44667183,"The Madness of Crowds: Gender, Race and Identity",Douglas Murray,"Murray, Douglas",,"=""1635579988""","=""9781635579987""",0,4.22,Bloomsbury Continuum,Hardcover,288,2019,2019,,2021/10/28,to-read,to-read (#61),to-read,,,,0,0
19083,Politics,Aristotle,"Aristotle, Aristotle",Benjamin Jowett,"=""0486414248""","=""9780486414249""",3,3.98,Dover Publications,Paperback,368,2000,-350,2021/10/27,2021/10/27,,,read,,,,1,0
39340850,The Third Revolution: Xi Jinping and the New Chinese State,Elizabeth C. Economy,"Economy, Elizabeth C.",,"=""""","=""""",0,3.82,Oxford University Press,Kindle Edition,359,2018,2018,,2021/10/25,to-read,to-read (#60),to-read,,,,0,0
30806103,"Kill Process (Kill Chain, #1)",William Hertling,"Hertling, William",,"=""1942097034""","=""9781942097037""",0,4.08,Liquididea Press,Paperback,322,2016,2016,,2021/10/24,to-read,to-read (#59),to-read,,,,0,0
115572,The Well-Trained Mind: A Guide to Classical Education at Home,Susan Wise Bauer,"Bauer, Susan Wise",Jessie Wise,"=""0393059278""","=""9780393059274""",0,4.32,W. W. Norton  Company,Hardcover,832,2004,1999,,2021/10/24,to-read,to-read (#58),to-read,,,,0,0
16241133,The History of the Renaissance World: From the Rediscovery of Aristotle to the Conquest of Constantinople,Susan Wise Bauer,"Bauer, Susan Wise",,"=""0393059766""","=""9780393059762""",0,4.15,W. W. Norton & Company,Hardcover,785,2013,2013,,2021/10/24,to-read,to-read (#57),to-read,,,,0,0
16113463,The Enlightenment: And Why It Still Matters,Anthony Pagden,"Pagden, Anthony",,"=""0679645314""","=""9780679645313""",0,3.67,Random House,ebook,528,2013,2002,,2021/10/24,to-read,to-read (#56),to-read,,,,0,0
53138083,"Working Backwards: Insights, Stories, and Secrets from Inside Amazon",Colin Bryar,"Bryar, Colin",Bill Carr,"=""1250267595""","=""9781250267597""",0,4.23,St. Martin's Press,Hardcover,304,2021,2021,,2021/10/22,to-read,to-read (#55),to-read,,,,0,0
16171221,The Sports Gene: Inside the Science of Extraordinary Athletic Performance,David   Epstein,"Epstein, David",,"=""1591845114""","=""9781591845119""",0,4.20,Current,Hardcover,338,2013,2013,,2021/10/22,to-read,to-read (#54),to-read,,,,0,0
44770129,"Ultralearning: Master Hard Skills, Outsmart the Competition, and Accelerate Your Career",Scott Young,"Young, Scott",James Clear,"=""""","=""""",0,3.95,Harper Business,Kindle Edition,305,2019,2019,,2021/10/22,to-read,to-read (#53),to-read,,,,0,0
37488341,Groundwork of the Metaphysic of Morals (Translated by Thomas Kingsmill Abbott),Immanuel Kant,"Kant, Immanuel",Thomas Kingsmill Abbott,"=""""","=""""",3,3.83,Digireads.com Publishing,Kindle Edition,64,2017,1785,2021/10/22,2021/10/20,,,read,,,,1,0
20518909,Pro: Reclaiming Abortion Rights,Katha Pollitt,"Pollitt, Katha",,"=""0312620543""","=""9780312620547""",0,4.28,Picador,Hardcover,258,2014,2014,,2021/10/21,to-read,to-read (#52),to-read,,,,0,0
9378138,"The Ethics of Abortion: Women's Rights, Human Life, and the Question of Justice (Routledge Annals of Bioethics)",Christopher Kaczor,"Kaczor, Christopher",,"=""0415884691""","=""9780415884693""",0,4.40,Routledge,Paperback,256,2010,2010,,2021/10/21,to-read,to-read (#51),to-read,,,,0,0
53870401,Abortion and the Law in America: Roe v. Wade to the Present,Mary Ziegler,"Ziegler, Mary",,"=""""","=""""",0,3.96,Cambridge University Press,Kindle Edition,,2020,2020,,2021/10/21,to-read,to-read (#50),to-read,,,,0,0
40121378,Atomic Habits: An Easy & Proven Way to Build Good Habits & Break Bad Ones,James Clear,"Clear, James",,"=""""","=""""",0,4.38,Avery,Kindle Edition,319,2018,2018,,2021/10/21,to-read,to-read (#49),to-read,,,,0,0
30351044,"Free Women, Free Men: Sex, Gender, Feminism",Camille Paglia,"Paglia, Camille",,"=""0375424776""","=""9780375424779""",0,3.67,Pantheon,Hardcover,315,2017,2017,,2021/10/19,to-read,to-read (#48),to-read,,,,0,0
36360046,"The Unmapped Mind: A Memoir of Neurology, Incurable Disease and Learning How to Live",Christian  Donlan,"Donlan, Christian",,"=""0241305284""","=""9780241305287""",2,3.89,Viking,Hardcover,304,2018,2018,2021/10/10,2021/10/09,,,read,,,,1,0
25812847,Silk Roads,Peter Frankopan,"Frankopan, Peter",,"=""1408839970""","=""9781408839973""",2,4.17,Bloomsbury,Hardcover,636,2015,2016,,2019/05/23,,,read,,,,1,0
31353136,All Out War: The Full Story of How Brexit Sank Britain’s Political Class,Tim Shipman,"Shipman, Tim",,"=""""","=""""",4,4.31,William Collins,Kindle Edition,657,2016,2016,,2019/05/23,,,read,,,,1,0
15499449,Game Programming Patterns,Robert Nystrom,"Nystrom, Robert",,"=""1430231505""","=""9781430231509""",4,4.49,Genever Benning,Paperback,300,2011,2011,,2019/05/23,,,read,,,,1,0
66863,Only the Paranoid Survive. Lessons from the CEO of INTEL Corporation,Andrew S. Grove,"Grove, Andrew S.",,"=""1861975139""","=""9781861975133""",4,3.97,Profile Business,Paperback,224,1998,1988,,2019/05/23,,,read,,,,1,0
138119,High-Intensity Training the Mike Mentzer Way,Mike Mentzer,"Mentzer, Mike",John Little,"=""0071383301""","=""9780071383301""",4,4.16,McGraw Hill,Paperback,288,2003,2002,,2015/06/12,,,read,,,,1,0
38242135,"Ai Superpowers: China, Silicon Valley, and the New World Order",Kai-Fu Lee,"Lee, Kai-Fu",,"=""132854639X""","=""9781328546395""",4,4.11,Harper Business,Hardcover,255,2018,2018,2021/10/19,2019/05/23,,,read,,,,2,0
448836,Second Treatise of Government (Hackett Classics),John Locke,"Locke, John",C.B. MacPherson,"=""0915144867""","=""9780915144860""",3,3.79,"Hackett Publishing Company (Indianapolis, IN)",Paperback,124,1980,1689,2021/10/19,2021/10/19,,,read,,,,1,0
584637,Utilitarianism,John Stuart Mill,"Mill, John Stuart",George Sher,"=""087220605X""","=""9780872206052""",1,3.68,Hackett Publishing Company,Paperback,71,2002,1861,2021/10/03,2021/10/09,,,read,,,,1,0
34272565,Life 3.0: Being Human in the Age of Artificial Intelligence,Max  Tegmark,"Tegmark, Max",Rob Shapiro,"=""0451485076""","=""9780451485076""",1,4.02,Random House Audio Publishing Group,Audio CD,12,2017,2017,,2019/05/23,,,read,,,,1,0
57340532,An Inconvenient Minority: The Attack on Asian American Excellence and the Fight for Meritocracy,Kenny Xu,"Xu, Kenny",,"=""1635767563""","=""9781635767568""",2,4.04,Diversion Books,Hardcover,273,2021,2021,2021/10/17,2021/10/09,,,read,,,,1,0
58437662,The Affirmative Action Puzzle: A Comprehensive and Honest Exploration of One of the Most Controversial Legal and Social Issues in US History,Melvin I. Urofsky,"Urofsky, Melvin I.",,"=""1510769315""","=""9781510769311""",0,5.00,Skyhorse,Paperback,624,2022,,,2021/10/15,to-read,to-read (#47),to-read,,,,0,0
50849430,Capital and Ideology,Thomas Piketty,"Piketty, Thomas",Arthur Goldhammer,"=""0674980824""","=""9780674980822""",0,4.28,Belknap Press,Hardcover,1104,2020,2019,,2021/10/15,to-read,to-read (#46),to-read,,,,0,0
51720954,Has China Won?: The Chinese Challenge to American Primacy,Kishore Mahbubani,"Mahbubani, Kishore",,"=""1541768132""","=""9781541768130""",0,4.11,PublicAffairs,Hardcover,320,2020,2020,,2021/10/14,to-read,to-read (#45),to-read,,,,0,0
23367934,The China Model: Political Meritocracy and the Limits of Democracy,Daniel A. Bell,"Bell, Daniel A.",,"=""0691166455""","=""9780691166452""",0,3.60,Princeton University Press,Hardcover,336,2015,2015,,2021/10/14,to-read,to-read (#44),to-read,,,,0,0
25489625,Between the World and Me,Ta-Nehisi Coates,"Coates, Ta-Nehisi",,"=""""","=""""",0,4.40,Spiegel & Grau,Hardcover,152,2015,2015,,2021/10/14,to-read,to-read (#43),to-read,,,,0,0
38143492,"The Rise of Victimhood Culture: Microaggressions, Safe Spaces, and the New Culture Wars",Bradley   Campbell,"Campbell, Bradley",Jason   Manning,"=""3319703285""","=""9783319703282""",0,4.35,Palgrave Macmillan,Paperback,278,2018,2018,,2021/10/14,to-read,to-read (#42),to-read,,,,0,0
2153208,Boris. The Rise of Boris Johnson,Andrew Gimson,"Gimson, Andrew",,"=""0743275845""","=""9780743275842""",0,3.63,Simon & Schuster,Hardcover,277,2006,2006,,2021/10/12,to-read,to-read (#41),to-read,,,,0,0
9160695,Battle Hymn of the Tiger Mother,Amy  Chua,"Chua, Amy",,"=""1594202842""","=""9781594202841""",0,3.65,Penguin Press,Hardcover,237,2011,2011,,2021/10/14,to-read,to-read (#4),to-read,,,,0,0
56269264,The Dawn of Everything: A New History of Humanity,David Graeber,"Graeber, David",David Wengrow,"=""0374157359""","=""9780374157357""",0,4.20,"Farrar, Straus and Giroux",Hardcover,692,2021,2021,,2021/10/12,to-read,to-read (#40),to-read,,,,0,0
43885149,Dominion: How the Christian Revolution Remade the World,Tom Holland,"Holland, Tom",,"=""0465093507""","=""9780465093502""",0,4.25,Basic Books,Hardcover,624,2019,2019,,2021/10/12,to-read,to-read (#39),to-read,,,,0,0
12376830,In the Shadow of the Sword: The Birth of Islam and the Rise of the Global Arab Empire,Tom Holland,"Holland, Tom",,"=""0385531354""","=""9780385531351""",0,3.91,Doubleday,Hardcover,526,2012,2012,,2021/10/12,to-read,to-read (#38),to-read,,,,0,0
3896708,China; a history.,John Keay,"Keay, John",,"=""0007221770""","=""9780007221776""",0,3.92,"London: HarperPress (Harper Press), 2008.",Hardcover,512,2008,2008,,2021/10/12,to-read,to-read (#37),to-read,,,,0,0
174501,India: A History,John Keay,"Keay, John",,"=""0802137970""","=""9780802137975""",0,3.93,Grove Press,Paperback,578,2000,2000,,2021/10/12,to-read,to-read (#36),to-read,,,,0,0
6968772,The Master and His Emissary: The Divided Brain and the Making of the Western World,Iain McGilchrist,"McGilchrist, Iain",,"=""030014878X""","=""9780300148787""",0,4.34,Yale University Press,Hardcover,608,2009,,,2021/10/12,to-read,to-read (#35),to-read,,,,0,0
32073021,Life After Google: The Fall of Big Data and the Rise of the Blockchain Economy,George Gilder,"Gilder, George",,"=""1621575764""","=""9781621575764""",0,3.56,Regnery Gateway,Hardcover,256,2018,2018,,2021/10/12,to-read,to-read (#34),to-read,,,,0,0
337517,Things Hidden Since the Foundation of the World,René Girard,"Girard, René","Stephen Bann, Michael Metteer","=""0804722153""","=""9780804722155""",0,4.27,Stanford University Press,Paperback,470,1987,1978,,2021/10/12,to-read,to-read (#33),to-read,,,,0,0
25614523,Originals: How Non-Conformists Move the World,Adam M. Grant,"Grant, Adam M.",,"=""0525429565""","=""9780525429562""",0,3.96,Viking,Hardcover,326,2016,2016,,2021/10/12,to-read,to-read (#32),to-read,,,,0,0
43522558,"Tech Titans of China: How China's Tech Sector is challenging the world by innovating faster, working harder, and going global",Rebecca Fannin,"Fannin, Rebecca",,"=""1529374499""","=""9781529374490""",0,3.57,Nicholas Brealey,Paperback,256,2019,,,2021/10/12,to-read,to-read (#31),to-read,,,,0,0
6478768,When China Rules the World: The End of the Western World and the Birth of a New Global Order,Martin Jacques,"Jacques, Martin",,"=""1594201854""","=""9781594201851""",0,3.79,Penguin Press,Hardcover,778,2009,2008,,2021/10/12,to-read,to-read (#30),to-read,,,,0,0
35612723,The TB12 Method: How to Achieve a Lifetime of Sustained Peak Performance,Tom  Brady,"Brady, Tom",,"=""""","=""""",4,3.54,Simon & Schuster,Kindle Edition,296,2017,,2021/10/13,2021/10/09,,,read,,,,1,0
43565374,"The Undying: Pain, Vulnerability, Mortality, Medicine, Art, Time, Dreams, Data, Exhaustion, Cancer, and Care",Anne Boyer,"Boyer, Anne",,"=""0374279349""","=""9780374279349""",0,4.17,"Farrar, Straus and Giroux",Hardcover,320,2019,2019,,2021/10/11,to-read,to-read (#29),to-read,,,,0,0
169354,"The Prize: The Epic Quest for Oil, Money, and Power",Daniel Yergin,"Yergin, Daniel",,"=""0671799320""","=""9780671799328""",0,4.43,Free Press,Paperback,928,1993,1991,,2021/10/11,to-read,to-read (#28),to-read,,,,0,0
9778945,The Shallows: What the Internet Is Doing to Our Brains,Nicholas Carr,"Carr, Nicholas",,"=""0393339750""","=""9780393339758""",0,3.89,W. W. Norton & Company,Paperback,280,2011,2010,,2021/10/11,to-read,to-read (#27),to-read,,,,0,0
2708428,C by Dissection: The Essentials of C Programming,Al Kelley,"Kelley, Al",Ira Pohl,"=""0805331492""","=""9780805331493""",4,3.68,Addison-Wesley,Paperback,687,1995,1986,2018/01/04,2021/07/31,learning,learning (#9),read,,,,1,0
35494978,The Kubernetes Book: 2023 Edition,Nigel Poulton,"Poulton, Nigel",,"=""""","=""""",3,4.23,,Kindle Edition,311,2017,,2019/10/09,2021/07/31,learning,learning (#4),read,,,,1,0
22800567,"Fluent Python: Clear, Concise, and Effective Programming",Luciano Ramalho,"Ramalho, Luciano",,"=""1491946008""","=""9781491946008""",2,4.62,O'Reilly Media,Paperback,790,2015,2015,2020/07/15,2021/07/31,learning,learning (#2),read,,,,1,0
36407347,"The Future of Humanity: Terraforming Mars, Interstellar Travel, Immortality and Our Destiny Beyond Earth",Kaku Michio,"Michio, Kaku",,"=""0241304849""","=""9780241304846""",0,4.19,PRH,Hardcover,368,2018,2018,,2021/10/09,to-read,to-read (#26),to-read,,,,0,0
35820369,The Rise and Fall of the Dinosaurs: A New History of a Lost World,Stephen Brusatte,"Brusatte, Stephen",,"=""0062490427""","=""9780062490421""",0,4.19,Mariner Books,Hardcover,404,2018,2018,,2021/10/09,to-read,to-read (#25),to-read,,,,0,0
55359022,A Promised Land,Barack Obama,"Obama, Barack",,"=""1524763160""","=""9781524763169""",0,4.35,Crown Publishing Group,Hardcover,751,2020,2020,,2021/10/09,to-read,to-read (#24),to-read,,,,0,0
51152447,Caste: The Origins of Our Discontents,Isabel Wilkerson,"Wilkerson, Isabel",,"=""0593230256""","=""9780593230251""",0,4.54,Random House,Hardcover,496,2020,2020,,2021/10/09,to-read,to-read (#23),to-read,,,,0,0
49128526,T-Minus AI: Humanity's Countdown to Artificial Intelligence and the New Pursuit of Global Power,Michael Kanaan,"Kanaan, Michael",,"=""1948836947""","=""9781948836944""",0,3.80,BenBella Books,Hardcover,304,2020,,,2021/10/09,to-read,to-read (#22),to-read,,,,0,0
50173134,Apocalypse Never: Why Environmental Alarmism Hurts Us All,Michael Shellenberger,"Shellenberger, Michael",,"=""0063001705""","=""9780063001701""",0,4.20,Harper,ebook,272,2020,2020,,2021/10/09,to-read,to-read (#21),to-read,,,,0,0
174502,The Honourable Company: a History of the English East India Company,John Keay,"Keay, John",,"=""0006380727""","=""9780006380726""",4,3.71,HarperCollins,Paperback,476,1993,1991,2021/09/10,2021/10/09,,,read,,,,1,0
721609,Spark: The Revolutionary New Science of Exercise and the Brain,John J. Ratey,"Ratey, John J.",Eric Hagerman,"=""0316113506""","=""9780316113502""",3,4.12,"Little, Brown Spark",Hardcover,294,2008,2008,2021/09/24,2021/10/09,,,read,,,,1,0
57433539,"Unsettled: What Climate Science Tells Us, What It Doesn’t, and Why It Matters",Steven E. Koonin,"Koonin, Steven E.",,"=""""","=""""",0,4.30,BenBella Books,Kindle Edition,320,2021,2021,,2021/10/09,to-read,to-read (#2),to-read,,,,0,0
52275335,How to Avoid a Climate Disaster: The Solutions We Have and the Breakthroughs We Need,Bill  Gates,"Gates, Bill",,"=""0241448301""","=""9780241448304""",0,4.15,Allen Lane,Hardcover,272,2021,2021,,2021/10/09,to-read,to-read (#3),to-read,,,,0,0
344652,Critical Race Theory: The Key Writings That Formed the Movement,Kimberlé Crenshaw,"Crenshaw, Kimberlé","Neil Gotanda, Garry Peller, Kendall Thomas, Cornel West","=""1565842715""","=""9781565842717""",0,4.40,The New Press,Paperback,528,1996,1996,,2021/10/09,to-read,to-read (#5),to-read,,,,0,0
29363577,The Big Short: by Michael Lewis,aBookaDay,"aBookaDay, aBookaDay",,"=""""","=""""",5,4.55,,Kindle Edition,44,2016,,,2021/10/09,,,read,,,,1,0
35631386,The Undoing Project: A Friendship That Changed Our Minds,Michael   Lewis,"Lewis, Michael",,"=""0393354776""","=""9780393354775""",4,3.98,W. W. Norton & Company,Paperback,368,2017,2016,,2021/10/09,,,read,,,,1,0
43708708,White Fragility: Why It’s So Hard for White People to Talk About Racism,Robin DiAngelo,"DiAngelo, Robin","Michael Eric Dyson, Manon Smits, Rob Kuitenbrouwer, Amy Landon","=""0807071161""","=""9780807071168""",0,4.18,Beacon Press,Audiobook,7,2018,2018,,2021/10/09,to-read,to-read (#1),to-read,,,,0,0
20518872,"The Three-Body Problem (Remembrance of Earth’s Past, #1)",Cixin Liu,"Liu, Cixin",Ken Liu,"=""""","=""""",5,4.09,Tor Books,Hardcover,399,2014,2006,,2015/08/31,,,read,,,,1,0
40265832,How to Be an Antiracist,Ibram X. Kendi,"Kendi, Ibram X.",,"=""0525509283""","=""9780525509288""",5,4.38,One World,Hardcover,305,2019,2019,2021/10/07,2021/09/24,,,read,,,,1,0
18770267,Make It Stick: The Science of Successful Learning,Peter C. Brown,"Brown, Peter C.","Henry L. Roediger III, Mark A. McDaniel","=""0674729013""","=""9780674729018""",0,4.17,Belknap Press: An Imprint of Harvard University Press,Hardcover,313,2014,2014,,2021/09/30,to-read,to-read (#20),to-read,,,,0,0
29889529,Neuroplasticity (The MIT Press Essential Knowledge series),Moheb Costandi,"Costandi, Moheb",,"=""0262529335""","=""9780262529334""",4,4.07,MIT Press,Paperback,192,2016,2016,2021/09/30,2021/09/30,,,read,,,,1,0
43723901,Lifespan: Why We Age―and Why We Don't Have To,David A. Sinclair,"Sinclair, David A.",,"=""1501191977""","=""9781501191978""",0,4.19,Atria Books,Hardcover,432,2019,2019,,2021/09/24,to-read,to-read (#19),to-read,,,,0,0
50275121,Scala with Cats,Noel Welsh,"Welsh, Noel",Dave Gurnell,"=""""","=""""",0,4.19,,Kindle Edition,,2017,,,2021/08/19,"to-read, learning","to-read (#18), learning (#29)",to-read,,,,0,0
56489715,Zionomicon,John De Goes,"Goes, John De",Adam Fraser,"=""""","=""""",0,3.83,,ebook,,,,,2021/08/18,"to-read, learning","to-read (#17), learning (#28)",to-read,,,,0,0
27015350,Optimizing Java: Practical Techniques for Improving Jvm Application Performance,Benjamin J. Evans,"Evans, Benjamin J.",James   Gough,"=""1491933321""","=""9781491933329""",0,4.34,O'Reilly Media,Paperback,600,2018,2016,,2021/07/31,"to-read, learning","to-read (#16), learning (#26)",to-read,,,,0,0
22710385,Grokking Functional Programming,Michał Płachta,"Płachta, Michał",,"=""""","=""""",0,4.69,Manning Publications Co,Paperback,520,2022,,,2021/07/31,"learning, to-read","learning (#24), to-read (#15)",to-read,,,,0,0
22847284,Grokking Algorithms An Illustrated Guide For Programmers and Other Curious People,Aditya Y. Bhargava,"Bhargava, Aditya Y.",,"=""1617292230""","=""9781617292231""",0,4.41,Manning Publications Co,Paperback,256,2015,2015,,2021/07/31,"learning, to-read","learning (#23), to-read (#14)",to-read,,,,0,0
630381,"Discrete Mathematics, 2nd Edition",Norman L. Biggs,"Biggs, Norman L.",,"=""0198507178""","=""9780198507178""",3,3.79,Oxford University Press,Paperback,440,2002,1986,2021/03/17,2021/07/31,learning,learning (#22),read,,,,1,0
383472,Statistical Inference,George Casella,"Casella, George",Roger L. Berger,"=""0534243126""","=""9780534243128""",4,4.14,Cengage Learning,Hardcover,660,2001,2001,2020/06/10,2021/07/31,learning,learning (#21),read,,,,1,0
946185,Mathematics and Its History (Undergraduate Texts in Mathematics),John Stillwell,"Stillwell, John",,"=""0387953361""","=""9780387953366""",0,4.36,Springer-Verlag,Hardcover,568,2004,1997,,2021/07/31,"to-read, learning","to-read (#13), learning (#20)",to-read,,,,0,0
6593810,Learn You a Haskell for Great Good!,Miran Lipovača,"Lipovača, Miran",,"=""""","=""""",0,4.30,,ebook,176,,2011,,2021/07/31,"to-read, learning","to-read (#12), learning (#19)",to-read,,,,0,0
21799444,Reactive Design Patterns,Roland Kuhn,"Kuhn, Roland",Jamie  Allen,"=""1617291803""","=""9781617291807""",0,3.61,Manning Publications Co.,Paperback,386,2014,2014,,2021/07/31,"to-read, learning","to-read (#11), learning (#18)",to-read,,,,0,0
42832585,Graph Algorithms: Practical Examples in Apache Spark & Neo4j,Mark Needham,"Needham, Mark",Amy E. Hodler,"=""""","=""9781492047681""",0,4.10,O'Reilly Media,Paperback,247,2019,,,2021/07/31,"to-read, learning","to-read (#10), learning (#17)",to-read,,,,0,0
48816586,Software Engineering at Google: Lessons Learned from Programming Over Time,Titus Winters,"Winters, Titus","Tom Manshreck, Hyrum Wright","=""1492082791""","=""9781492082798""",0,4.19,O'Reilly Media,Paperback,599,2020,2020,,2021/07/31,"to-read, learning","to-read (#9), learning (#16)",to-read,,,,0,0
54492593,"Knowledge Graphs: Fundamentals, Techniques, and Applications (Adaptive Computation and Machine Learning series)",Mayank Kejriwal,"Kejriwal, Mayank","Craig A. Knoblock, Pedro Szekely","=""0262045095""","=""9780262045094""",0,4.00,The MIT Press,Hardcover,568,2021,,,2021/07/31,"to-read, learning","to-read (#8), learning (#14)",to-read,,,,0,0
18467564,Seven Concurrency Models in Seven Weeks: When Threads Unravel (The Pragmatic Programmers),Paul   Butcher,"Butcher, Paul",,"=""1937785653""","=""9781937785659""",0,3.81,Pragmatic Bookshelf,Paperback,267,2014,2014,,2021/07/31,"to-read, learning","to-read (#7), learning (#13)",to-read,,,,0,0
12544648,Cracking the Coding Interview: 150 Programming Questions and Solutions,Gayle Laakmann McDowell,"McDowell, Gayle Laakmann",,"=""1466208686""","=""9781466208681""",0,4.34,Createspace,Paperback,500,2011,2008,,2021/07/31,"to-read, learning","to-read (#6), learning (#12)",to-read,,,,0,0
13726054,Linear Algebra: Concepts and Methods,Michele   Harvey,"Harvey, Michele",Martin Anthony,"=""0521279488""","=""9780521279482""",4,3.61,Cambridge University Press,Paperback,527,2012,2012,2017/12/09,2021/07/31,learning,learning (#10),read,,,,1,0
36453393,"Functional Programming, Simplified: (Scala edition)",Alvin Alexander,"Alexander, Alvin",,"=""""","=""""",5,4.25,,Kindle Edition,780,2017,,2019/02/10,2019/05/23,learning,learning (#7),read,,,,1,0
40964471,Spark: The Definitive Guide,Bill Chambers,"Chambers, Bill",Matei Zaharia,"=""935213706X""","=""9789352137060""",4,4.17,Shroff/O'Reilly,Paperback,604,,,2020/01/24,2019/05/23,learning,learning (#3),read,,,,1,0
6718693,Learn you some Erlang for great good!,Fred Hebert,"Hebert, Fred",,"=""""","=""""",5,4.48,No Starch Press,Paperback,593,,2012,2021/03/06,2021/07/31,learning,learning (#1),read,,,,1,0
1160,Damn Right: Behind the Scenes with Berkshire Hathaway Billionaire Charlie Munger,Janet Lowe,"Lowe, Janet",,"=""0471446912""","=""9780471446910""",5,4.17,Wiley,Paperback,304,2003,2000,,2019/05/23,,,read,,,,1,0
6334,Never Let Me Go,Kazuo Ishiguro,"Ishiguro, Kazuo",,"=""""","=""""",3,3.84,Vintage Books ,Paperback,288,2010,2005,,2019/05/23,,,read,,,,1,0
275,The Lover,Marguerite Duras,"Duras, Marguerite","Maxine Hong Kingston, Barbara Bray","=""""","=""""",3,3.73,Pantheon Books,Paperback,117,1998,1984,,2019/05/23,,,read,,,,1,0
